2019-06-27 11:51:39	user05	1986-05-05	서울	강북구	3	2018-01-01	2	65	느티나무	0.35
2019-06-27 11:51:40	user05	1986-05-05	서울	강북구	3	2018-01-01	2	64	양버즘나무	0.78
2019-06-27 11:51:41	user05	1986-05-05	서울	강북구	3	2018-01-01	2	58	은행나무	2.4
2019-06-27 11:51:43	user05	1986-05-05	서울	강북구	3	2018-01-01	2	66	느티나무	0.48
2019-06-27 11:51:44	user05	1986-05-05	서울	강북구	3	2018-01-01	2	67	양버즘나무	0.64
2019-06-27 11:51:45	user05	1986-05-05	서울	강북구	3	2018-01-01	2	66	느티나무	0.48
2019-06-27 11:51:46	user05	1986-05-05	서울	강북구	3	2018-01-01	2	67	양버즘나무	0.64
2019-06-27 11:51:47	user05	1986-05-05	서울	강북구	3	2018-01-01	2	68	느티나무	0.4
2019-06-27 11:51:49	user05	1986-05-05	서울	강북구	3	2018-01-01	2	72	느티나무	1.06
2019-06-27 11:51:50	user05	1986-05-05	서울	강북구	3	2018-01-01	2	71	은행나무	2.4
2019-06-27 11:51:51	user05	1986-05-05	서울	강북구	3	2018-01-01	2	70	느티나무	8.5
2019-06-27 11:51:52	user05	1986-05-05	서울	강북구	3	2018-01-01	2	69	은행나무	4.3
2019-06-27 11:52:01	user07	1985-06-04	서울	마포구	2	2019-06-06	1	57	양버즘나무+은행나무	1.8
2019-06-27 11:52:02	user07	1985-06-04	서울	마포구	2	2019-06-06	1	63	은행나무	0.89
2019-06-27 11:52:03	user07	1985-06-04	서울	마포구	2	2019-06-06	1	69	은행나무	4.3
2019-06-27 11:52:04	user07	1985-06-04	서울	마포구	2	2019-06-06	1	58	은행나무	2.4
2019-06-27 11:52:05	user07	1985-06-04	서울	마포구	2	2019-06-06	1	64	양버즘나무	0.78
2019-06-27 11:52:06	user07	1985-06-04	서울	마포구	2	2019-06-06	1	70	느티나무	8.5
2019-06-27 11:52:07	user07	1985-06-04	서울	마포구	2	2019-06-06	1	71	은행나무	2.4
2019-06-27 11:52:09	user07	1985-06-04	서울	마포구	2	2019-06-06	1	65	느티나무	0.35
2019-06-27 11:52:10	user07	1985-06-04	서울	마포구	2	2019-06-06	1	59	은행나무	4.3
